Wikipedia_movie_ID,Movie_name,Release_date,Revenue,Runtime,Languages,Countries,Genres,weightedAverageRating,totalVotes,is_blockbuster,year
293524.0,beetlejuice,1988-03-29,73707461.0,0 days 01:32:00,English,United States of America,"Heaven-Can-Wait Fantasies, Horror, Fantasy, Haunted House Film, Black comedy, Fantasy Comedy, Comedy",7.5,392482.0,True,1988
54540.0,coming to america,1988-06-29,288752301.0,0 days 01:57:00,English,United States of America,"Romantic comedy, Comedy of manners, Drama, Comedy, Romance Film, Comedy of Errors",7.1,228854.0,False,1988
97646.0,die hard,1988-07-15,140767956.0,0 days 02:12:00,"Italian, German, English",United States of America,"Crime Fiction, Thriller, Action, Action/Adventure",8.2,966528.0,True,1988
182164.0,grave of the fireflies,1988-04-16,,0 days 01:28:00,"Japanese, Italian, German, English, Spanish",Japan,,8.5,331273.0,True,1988
13901.0,heathers,1988-01-01,1108462.0,0 days 01:43:00,English,United States of America,"Black comedy, Comedy, Teen",7.1,120454.0,False,1988
20669.0,my neighbor totoro,1988-04-16,,0 days 01:28:00,Japanese,Japan,,8.1,395476.0,True,1988
129368.0,rain man,1988-12-12,354825435.0,0 days 02:13:00,"Italian, English",United States of America,"Road movie, Family Drama, Drama, Melodrama",8.0,556414.0,True,1988
1160412.0,rambo iii,1988-01-01,189015611.0,0 days 01:42:00,"English, Russian",United States of America,"Thriller, Action/Adventure, Action Thrillers, Action, War film",5.8,143009.0,False,1988
3988444.0,starship troopers,1988-10-25,,0 days 02:30:00,Japanese,Japan,"Science Fiction, Animation",7.3,329598.0,False,1988
228355.0,the naked gun: from the files of police squad!,1988-12-02,78756177.0,0 days 01:25:00,English,United States of America,"Parody, Crime Fiction, Screwball comedy, Comedy, Romance Film, Action",7.6,190366.0,False,1988
342556.0,they live,1988-11-04,13008928.0,0 days 01:34:00,English,United States of America,"Thriller, Alien invasion, Science Fiction, Horror, Alien Film, Political satire, Satire, Black comedy, Action, Dystopia",7.2,151306.0,False,1988
76018.0,who framed roger rabbit,1988-06-21,329803958.0,0 days 01:44:00,English,United States of America,"Parody, Crime Fiction, Fantasy Comedy, Buddy film, Animation, Action/Adventure, Mystery, Fantasy, Comedy, Black comedy, Family Film, Action",7.7,222024.0,False,1988
198313.0,willow,1988-05-20,57269863.0,0 days 02:06:00,English,United States of America,"Fantasy Adventure, Sword and sorcery films, Stop motion, Costume drama, Action/Adventure, Fantasy, Comedy, Drama, Sword and sorcery, Family Film, Action, Romance Film, Adventure",7.2,132095.0,False,1988
213270.0,back to the future part ii,1989-11-20,331950002.0,0 days 01:48:00,English,United States of America,"Science Fiction, Adventure, Comedy, Time travel, Family Film, Sci-Fi Adventure, Humour",7.8,587434.0,True,1989
23808966.0,bill & ted's excellent adventure,1989-02-17,40485039.0,0 days 01:28:00,"French, German, English",United States of America,"Science Fiction, Buddy film, Adventure, Fantasy, Comedy, Time travel, Sci-Fi Adventure, Family Film, Teen",6.9,144193.0,False,1989
30045070.0,catch me if you can,1989-10-14,,,,United States of America,"Action, Drama, Comedy",8.1,1133814.0,True,1989
129493.0,dead poets society,1989-06-09,235860116.0,0 days 02:09:00,English,United States of America,"Ensemble Film, School story, Period piece, Drama, Coming of age, Teen",8.1,571511.0,True,1989
129524.0,field of dreams,1989-04-21,84431625.0,0 days 01:47:00,English,United States of America,"Americana, Family Drama, Baseball, Sports, Fantasy, Film adaptation, Drama, Family Film",7.5,132028.0,False,1989
618929.0,ghostbusters ii,1989-06-16,215394738.0,0 days 01:48:00,English,United States of America,"Science Fiction, Supernatural, Action/Adventure, Satire, Fantasy, Comedy, Action",6.6,230633.0,False,1989
509676.0,glory,1989-01-01,26828365.0,0 days 02:04:00,English,United States of America,"Costume drama, Epic, Period piece, Drama, War film, Action, Political drama",7.8,147321.0,False,1989
31093111.0,glory,1989-01-01,,0 days 01:40:00,English,United States of America,Drama,7.8,147321.0,False,1989
1032620.0,"honey, i shrunk the kids",1989-06-23,222724172.0,0 days 01:30:00,English,United States of America,"Stop motion, Science Fiction, Family Film, Comedy, Adventure",6.4,169767.0,False,1989
3184269.0,indiana jones and the last crusade,1989-05-24,,0 days 02:07:00,"Greek, German, English",United States of America,"Costume Adventure, Action, Adventure Comedy, Adventure",8.2,826049.0,True,1989
51888.0,indiana jones and the last crusade,1989-05-24,474171806.0,0 days 02:07:00,,,Adventure,8.2,826049.0,True,1989
490623.0,kiki's delivery service,1989-07-29,,0 days 01:43:00,Japanese,Japan,,7.8,172601.0,False,1989
695227.0,lethal weapon 2,1989-07-07,227853986.0,0 days 01:53:00,"Afrikaans, English",United States of America,"Thriller, Crime Fiction, Buddy film, Buddy cop, Action/Adventure, Comedy, Action Thrillers, Action",7.3,192865.0,False,1989
1125221.0,national lampoon's christmas vacation,1989-12-01,71319546.0,0 days 01:37:00,English,United States of America,"Christmas movie, Family Film, Comedy, Holiday Film, Slapstick",7.5,225545.0,False,1989
45568.0,the abyss,1989-08-09,90000098.0,0 days 02:25:00,English,United States of America,"Thriller, Science Fiction, Drama",7.5,198360.0,False,1989
32840140.0,the abyss,1989-01-01,,0 days 00:38:00,,Denmark,Short Film,7.5,198360.0,False,1989
301574.0,the little mermaid,1989-11-17,211343479.0,0 days 01:22:00,"French, English",United States of America,"Costume drama, Animation, Musical, Fantasy, Romance Film, Family Film",7.6,297082.0,False,1989
10721471.0,the little mermaid,1989-01-01,,0 days 01:24:00,Czech,Czechoslovakia,"Drama, Family Film, Fantasy, Romance Film",7.6,297082.0,False,1989
19820692.0,the little mermaid,1989-01-01,,0 days 00:29:00,Russian,Soviet Union,"Short Film, Family Film, Animation",7.6,297082.0,False,1989
5586296.0,the little mermaid,1989-01-01,,0 days 00:49:00,English,"United States of America, Japan","Japanese Movies, Fantasy, Adventure, Animation",7.6,297082.0,False,1989
33270.0,when harry met sally...,1989-07-12,92823546.0,0 days 01:29:00,English,United States of America,"Romantic comedy, Romance Film, Drama, Comedy",7.7,249529.0,False,1989
129602.0,awakenings,1990-12-12,52096475.0,0 days 02:00:00,English,United States of America,"Drama, Medical fiction, Docudrama",7.8,163415.0,False,1990
213275.0,back to the future part iii,1990-05-25,244527583.0,0 days 01:58:00,English,United States of America,"Science Fiction, Adventure, Western, Comedy, Family Film, Hybrid Western",7.4,492289.0,False,1990
129585.0,dances with wolves,1990-10-19,424208848.0,0 days 03:44:00,"Sioux language, Pawnee, English","United States of America, United Kingdom","Adventure, Epic Western, Costume drama, Indian Western, Film adaptation, Epic, Action/Adventure, Revisionist Western, Western, Drama, Period piece, War film",8.0,297055.0,False,1990
433824.0,die hard 2,1990-07-02,240031094.0,0 days 02:00:00,"English, Spanish",United States of America,"Thriller, Crime Fiction, Action Thrillers, Action/Adventure, Action, Airplanes and airports",7.1,389642.0,False,1990
302970.0,edward scissorhands,1990-12-06,86024005.0,0 days 01:29:00,English,United States of America,"Comedy-drama, Fantasy, Comedy, Drama, Romance Film, Fantasy Comedy, Romantic fantasy, Teen",7.9,538608.0,True,1990
129619.0,ghost,1990-07-13,505702588.0,0 days 02:08:00,English,United States of America,"Thriller, Supernatural, Mystery, Drama, Comedy, Romantic drama, Romance Film, Fantasy",7.1,242557.0,False,1990
64394.0,goodfellas,1990-09-12,46836394.0,0 days 02:26:00,"Italian, English",United States of America,"Thriller, Crime Fiction, Gangster Film, Crime Drama, Drama, Film adaptation, Biographical film",8.7,1294754.0,True,1990
216072.0,home alone,1990-11-10,476684675.0,0 days 01:40:00,English,United States of America,,7.7,671293.0,True,1990
997939.0,kindergarten cop,1990-12-21,201957688.0,0 days 02:03:00,"English, Spanish",United States of America,"Thriller, Indie, Comedy Thriller, Action/Adventure, Comedy, Family Film, Action",6.2,165907.0,False,1990
7074043.0,misery,1990-11-30,61276872.0,0 days 01:44:00,English,United States of America,"Thriller, Black comedy, Psychological thriller, Suspense, Film adaptation",7.8,244468.0,False,1990
620034.0,predator 2,1990-11-19,57120318.0,0 days 01:33:00,English,United States of America,"Thriller, Science Fiction, Horror, Creature Film, Alien Film, Action",6.3,188297.0,False,1990
156745.0,pretty woman,1990-03-23,463407268.0,0 days 02:05:00,"Japanese, Italian, English",United States of America,"Romantic comedy, Romance Film, Comedy",7.1,376154.0,False,1990
129644.0,the godfather part iii,1990-12-20,136766062.0,0 days 02:49:00,"Italian, German, English",United States of America,"Crime Fiction, Thriller, Gangster Film, Crime Drama, Family Drama, Ensemble Film, Mystery, Period piece, Drama, Film adaptation",7.6,432792.0,True,1990
3557540.0,the hunt for red october,1990-03-02,200512643.0,0 days 02:15:00,"Russian, English",United States of America,"Thriller, Action Thrillers, Action/Adventure, Drama, Political thriller, Action",7.5,219564.0,False,1990
433414.0,tremors,1990-01-19,48572000.0,0 days 01:36:00,English,United States of America,"Action/Adventure, Science Fiction, Horror, Adventure, Creature Film, Cult, Horror Comedy, Monster, Action, Comedy",7.2,155631.0,False,1990
320401.0,barton fink,1991-01-01,6153939.0,0 days 01:57:00,English,"United States of America, United Kingdom","Thriller, Indie, Comedy-drama, Mystery, Period piece, Drama, Comedy, Black comedy",7.6,130904.0,False,1991
155997.0,boyz n the hood,1991-07-02,57504069.0,0 days 01:47:00,English,United States of America,"Crime Fiction, Drama, Coming of age, Teen",7.8,159239.0,False,1991
443972.0,hook,1991-12-13,300854823.0,0 days 02:22:00,English,United States of America,,6.8,278565.0,False,1991
1048388.0,hot shots!,1991-07-31,181096164.0,0 days 01:23:00,English,United States of America,"Parody, Absurdism, Action/Adventure, Comedy, War film, Action, Slapstick",6.7,118996.0,False,1991
39311.0,jfk,1991-12-20,205400000.0,0 days 03:26:00,"English, Spanish","France, United States of America","Thriller, Mystery, Biography, Drama, History",8.0,173829.0,False,1991
483274.0,point break,1991-07-12,83531958.0,0 days 02:03:00,English,"United States of America, Japan","Crime Fiction, Heist, Japanese Movies, Action Thrillers, Action/Adventure, Thriller, Action, Sports",7.3,209290.0,False,1991
261402.0,robin hood: prince of thieves,1991-06-14,390493908.0,0 days 02:23:00,English,United States of America,"Swashbuckler films, Adventure, Costume drama, Costume Adventure, Action/Adventure, Period piece, Drama, Romantic drama, Romance Film",6.9,212694.0,False,1991
2485659.0,rush,1991-12-22,7241350.0,0 days 02:00:00,English,United States of America,"Crime Fiction, Crime Thriller, Action, Drama, Film adaptation",8.1,525032.0,True,1991
34344124.0,terminator 2: judgment day,1991-07-01,519843345.0,0 days 02:34:00,"English, Spanish","United States of America, France","Thriller, Science Fiction, Doomsday film, Action/Adventure, Time travel, Action",8.6,1206949.0,True,1991
26742350.0,the addams family,1991-11-22,191502246.0,0 days 01:42:00,English,United States of America,"Black comedy, Family Film, Fantasy, Comedy, Domestic Comedy",6.9,188035.0,False,1991
604150.0,the doors,1991-03-01,34416893.0,0 days 02:15:00,English,United States of America,"Biography, Period piece, Musical, Drama, Biopic [feature], Biographical film, Musical Drama",7.2,100954.0,False,1991
706878.0,the last boy scout,1991-12-13,59509925.0,0 days 01:45:00,English,United States of America,"Thriller, Crime Fiction, Buddy film, Action/Adventure, Comedy, Crime Thriller, Action",7.0,114630.0,False,1991
924771.0,the naked gun 2½: the smell of fear,1991-06-28,86930411.0,0 days 01:21:00,English,United States of America,"Parody, Comedy",6.9,124810.0,False,1991
30006.0,the silence of the lambs,1991-02-14,272742922.0,0 days 01:58:00,English,United States of America,"Thriller, LGBT, Horror, Psychological thriller, Crime Fiction, Suspense, Drama, Crime Thriller",8.6,1596712.0,True,1991
106117.0,thelma & louise,1991-01-01,45360915.0,0 days 02:08:00,English,"United States of America, France","Crime Fiction, Female buddy film, Buddy film, Chase Movie, Road movie, Comedy-drama, Drama, Comedy, Outlaw, Feminist Film",7.6,178841.0,False,1991
73170.0,aladdin,1992-11-11,504050219.0,0 days 01:30:00,English,United States of America,,8.0,479836.0,True,1992
5587473.0,aladdin,1992-01-01,,0 days 00:49:00,English,"United States of America, Japan","Family Film, Japanese Movies, Adventure, Animation",8.0,479836.0,True,1992
213251.0,alien³,1992-05-22,159773545.0,0 days 02:25:00,English,United States of America,"Thriller, Science Fiction, Horror, Adventure, Action/Adventure, Action",6.4,334973.0,False,1992
3217.0,army of darkness,1992-10-09,21502796.0,0 days 01:21:00,English,United States of America,"Cult, Horror, Stop motion, Costume drama, Action/Adventure, Fantasy, Horror Comedy, Zombie Film, Black comedy, Time travel, Action, Comedy",7.4,199694.0,False,1992
481649.0,basic instinct,1992-03-20,352927224.0,0 days 02:07:00,English,"United States of America, France","LGBT, Thriller, Mystery, Psychological thriller, Erotic thriller, Drama, Crime Thriller",7.1,225317.0,False,1992
4728.0,batman returns,1992-06-16,266822354.0,0 days 02:06:00,English,"United States of America, United Kingdom","Crime Fiction, Thriller, Superhero movie, Master Criminal Films, Superhero, Action/Adventure, Fantasy, Action",7.1,335308.0,False,1992
337740.0,bram stoker's dracula,1992-11-13,215862692.0,0 days 02:03:00,"Italian, French, Latin, Bulgarian, Greek, English, Japanese, Romanian",United States of America,"Thriller, Horror, Costume drama, Gothic Film, Cult, Period piece, Fantasy, Film adaptation, Drama, Romance Film, Costume Horror",7.4,248096.0,False,1992
294998.0,home alone 2: lost in new york,1992-11-15,358994850.0,0 days 02:00:00,"French, English",United States of America,,6.9,414242.0,False,1992
695266.0,lethal weapon 3,1992-05-15,321731527.0,0 days 01:58:00,English,United States of America,"Thriller, Crime Fiction, Buddy film, Buddy cop, Action/Adventure, Comedy, Action Thrillers, Action",6.7,181812.0,False,1992
15385105.0,marriage story,1992-07-04,,,Korean,South Korea,"Romantic comedy, Comedy",7.9,355141.0,True,1992
324616.0,my cousin vinny,1992-03-13,64088552.0,0 days 02:00:00,English,United States of America,"Crime Fiction, Comedy of manners, Comedy, Courtroom Comedy",7.6,146131.0,False,1992
297111.0,reservoir dogs,1992-01-21,14661007.0,0 days 01:39:00,English,United States of America,"Thriller, Crime Fiction, Gangster Film, Indie, Mystery, Drama, Crime Thriller",8.3,1113891.0,True,1992
133648.0,scent of a woman,1992-12-23,,0 days 02:17:00,English,United States of America,"Drama, Coming of age",8.0,339811.0,True,1992
74864.0,the last of the mohicans,1992-01-01,,0 days 00:39:00,English,United States of America,"Action/Adventure, Silent film, Indie, Black-and-white, Short Film, Drama, War film",7.6,193362.0,False,1992
35291873.0,the last of the mohicans,1992-01-01,,0 days 01:20:00,Romanian,Romania,"Western, Adventure",7.6,193362.0,False,1992
1428048.0,the last of the mohicans,1992-08-26,75505856.0,0 days 01:52:00,"French, Mohawk, English",United States of America,"Costume drama, War film, Period piece, Drama, Film adaptation, Romantic drama, Romance Film",7.6,193362.0,False,1992
133574.0,unforgiven,1992-08-03,159157447.0,0 days 02:11:00,English,United States of America,"Western, Drama",8.2,445589.0,True,1992
77744.0,wayne's world,1992-02-14,183097323.0,0 days 01:34:00,"English, Cantonese",United States of America,"Buddy film, Absurdism, Cult, Satire, Comedy, Music",7.0,174930.0,False,1992
692661.0,carlito's way,1993-11-10,63848322.0,0 days 02:23:00,"English, Spanish",United States of America,"Crime Fiction, Gangster Film, Drama, Thriller, Crime Drama",7.9,236830.0,False,1993
503573.0,dazed and confused,1993-09-10,7993039.0,0 days 01:43:00,English,United States of America,"Ensemble Film, Indie, Comedy-drama, Cult, Period piece, Drama, Comedy, Coming of age, Stoner film, Teen",7.6,204828.0,False,1993
548669.0,demolition man,1993-10-07,159055768.0,0 days 01:55:00,English,United States of America,"Thriller, Action/Adventure, Science Fiction, Action, Crime Fiction",6.7,198781.0,False,1993
19625929.0,falling down,1993-02-26,40903593.0,0 days 01:53:00,"Korean, English, Spanish","United States of America, France, United Kingdom","Thriller, Crime Fiction, Crime Drama, Psychological thriller, Drama, Comedy, Crime Thriller, Black comedy, Action",7.6,212808.0,False,1993
142327.0,groundhog day,1993-02-12,70906973.0,0 days 01:41:00,"French, Italian, English",United States of America,"Romantic comedy, Drama, Comedy, Fantasy, Time travel, Fantasy Comedy, Romantic fantasy, Romance Film",8.0,701455.0,True,1993
14683214.0,in the name of the father,1993-12-12,,0 days 02:07:00,English,"Ireland, United Kingdom","Biographical film, Drama",8.1,192216.0,False,1993
68485.0,jurassic park,1993-06-09,914691118.0,0 days 02:07:00,"English, Spanish",United States of America,"Thriller, Natural horror films, Science Fiction, Horror, Adventure, Film adaptation, Action/Adventure, Monster, Action",8.2,1095943.0,True,1993
348737.0,mrs. doubtfire,1993-11-24,441286195.0,0 days 02:05:00,English,United States of America,"LGBT, Domestic Comedy, Drama, Comedy, Comedy of Errors, Family Film",7.1,299189.0,False,1993
468293.0,philadelphia,1993-01-01,206678440.0,0 days 02:05:00,English,United States of America,"LGBT, Tragedy, Gay, Gay Interest, Drama, Medical fiction, Gay Themed, Courtroom Drama",7.7,263099.0,False,1993
65834.0,schindler's list,1993-11-30,321306305.0,0 days 03:06:00,"French, Polish, Hebrew, German, English",United States of America,"Tragedy, Biography, History, War film, Biopic [feature], Black-and-white, Period piece, Drama, Film adaptation, Biographical film",9.0,1490401.0,True,1993
226198.0,sleepless in seattle,1993-06-25,227799884.0,0 days 01:45:00,English,United States of America,"Romantic comedy, Comedy-drama, Romance Film, Drama, Comedy",6.8,195001.0,False,1993
403227.0,the nightmare before christmas,1993-10-09,75082668.0,0 days 01:15:00,English,United States of America,,7.9,388247.0,True,1993
525113.0,tombstone,1993-12-25,56505065.0,0 days 02:10:00,"Latin, English",United States of America,"Crime Fiction, Costume drama, Action/Adventure, Western, Drama, History, Romance Film, Action",7.8,172707.0,False,1993
441315.0,true romance,1993-09-10,12281551.0,0 days 02:00:00,"Italian, English",United States of America,"Thriller, Crime Fiction, Indie, Action/Adventure, Drama, Crime Thriller, Romance Film, Action",7.9,247788.0,False,1993
656608.0,what's eating gilbert grape,1993-01-01,10032765.0,0 days 01:57:00,English,United States of America,"Indie, Slice of life story, Americana, Coming of age, Comedy, Film adaptation, Drama, Romantic drama, Romance Film",7.7,258728.0,False,1993
336808.0,ace ventura: pet detective,1994-02-04,107217396.0,0 days 01:25:00,English,United States of America,"Thriller, Detective, Mystery, Gross-out film, Comedy, Gross out, Action, Slapstick",6.9,333516.0,False,1994
200694.0,clerks.,1994-01-01,3151130.0,,English,United States of America,"Buddy film, Indie, Black-and-white, Cult, Drama, Comedy",7.7,235139.0,False,1994
12307863.0,dumb and dumber,1994-01-01,,,,,,7.3,422003.0,False,1994
41528.0,forrest gump,1994-06-23,677387716.0,0 days 02:16:00,English,United States of America,"Coming of age, Comedy film, Drama, War film, Romantic drama, Romance Film",8.8,2326220.0,True,1994
654530.0,legends of the fall,1994-12-16,66502573.0,0 days 02:10:00,English,United States of America,"Family Drama, War film, Western, Period piece, Drama, Film adaptation, Romantic drama, Romance Film",7.5,187925.0,False,1994
40672.0,léon: the professional,1994-09-14,45284974.0,0 days 01:40:00,English,France,"Thriller, Crime Fiction, Buddy film, Indie, World cinema, Action/Adventure, Coming of age, Drama, Crime Thriller, Action",8.5,1278422.0,True,1994
21180.0,natural born killers,1994-08-26,61615296.0,0 days 02:02:00,"Japanese, English, Navajo",United States of America,"Thriller, Crime Fiction, Crime Drama, Road movie, Drama, Media Satire, Romance Film",7.2,256794.0,False,1994
54173.0,pulp fiction,1994-01-01,213928762.0,0 days 02:48:00,"French, English, Spanish",United States of America,"Crime Fiction, Thriller, Crime Comedy, Indie, Gangster Film, Ensemble Film, Drama, Crime Thriller, Black comedy",8.9,2282173.0,True,1994
22091537.0,speed,1994-01-01,,,English,United States of America,Auto racing,7.3,401395.0,False,1994
607022.0,speed,1994-01-01,,0 days 00:30:00,English,United States of America,"Short Film, Sports, Documentary",7.3,401395.0,False,1994
99123.0,speed,1994-06-10,350448145.0,0 days 01:55:00,"English, American English",United States of America,"Thriller, Action/Adventure, Action, Crime Fiction, Adventure",7.3,401395.0,False,1994
28327.0,stargate,1994-10-28,196567262.0,0 days 02:01:00,"Norwegian, English","United States of America, France","Thriller, Science Fiction, Action, Sci-Fi Adventure, Adventure",7.0,209709.0,False,1994
406339.0,the crow,1994-05-11,144693129.0,0 days 01:41:00,English,United States of America,"Thriller, Indie, Superhero movie, Action/Adventure, Fantasy, Action",7.5,217414.0,False,1994
726161.0,the jungle book,1994-12-23,43229904.0,0 days 01:52:00,English,United States of America,"Family Film, Adventure",7.6,203093.0,False,1994
1485962.0,the mask,1994-07-29,351583407.0,0 days 01:41:00,English,United States of America,"Crime Fiction, Romance Film, Action, Fantasy, Comedy",7.0,435607.0,False,1994
7618765.0,the mask,1994-01-01,,0 days 01:23:00,English,Canada,Horror,7.0,435607.0,False,1994
23791857.0,the mask,1994-01-01,,0 days 01:30:00,Italian,Italy,Romance Film,7.0,435607.0,False,1994
30625.0,the shawshank redemption,1994-09-10,28341469.0,0 days 02:22:00,English,United States of America,"Crime Fiction, Buddy film, Prison film, Drama, Escape Film, Prison",9.3,2972813.0,True,1994
68374.0,true lies,1994-07-15,378882411.0,0 days 02:21:00,"French, Arabic, German, English",United States of America,"Thriller, Action Comedy, Action Thrillers, Glamorized Spy Film, Action, Spy",7.3,287417.0,False,1994
537416.0,ace ventura: when nature calls,1995-11-10,212385533.0,0 days 01:40:00,English,United States of America,"Detective fiction, Adventure, Detective, Mystery, Gross-out film, Comedy, Gross out, Action, Slapstick",6.4,238399.0,False,1995
142417.0,apollo 13,1995-06-22,355237933.0,0 days 02:20:00,English,United States of America,"History, Drama, Adventure",7.7,321863.0,True,1995
4730.0,batman forever,1995-06-09,336529844.0,0 days 02:02:00,English,"United States of America, United Kingdom","Thriller, Crime Fiction, Buddy film, Superhero movie, Master Criminal Films, Superhero, Action/Adventure, Fantasy, Action",5.4,271201.0,False,1995
805053.0,before sunrise,1995-01-27,5535405.0,0 days 01:40:00,"French, German, English","Switzerland, United States of America, Austria","Romantic comedy, Romantic drama, Romance Film, Comedy-drama, Drama",8.1,350268.0,True,1995
4560.0,braveheart,1995-05-18,211409945.0,0 days 02:55:00,"French, Latin, English, Gaelic",United States of America,"Biography, Adventure, History, War film, Action/Adventure, Period piece, Drama, Costume drama, Action",8.3,1112516.0,True,1995
695780.0,casino,1995-11-14,116112375.0,0 days 02:51:00,"French, Persian, English","United States of America, France","Crime Fiction, Biography, Gangster Film, Period piece, Drama, Film adaptation",8.2,579291.0,True,1995
105872.0,clueless,1995-07-19,56631572.0,0 days 01:37:00,"English, Spanish",United States of America,"Romantic comedy, LGBT, Comedy of manners, Coming of age, Comedy, Romance Film, Teen",6.9,256050.0,False,1995
357473.0,die hard: with a vengeance,1995-05-19,366101666.0,0 days 02:11:00,"English, German, Romanian",United States of America,"Crime Fiction, Thriller, Action, Action/Adventure",7.6,414754.0,True,1995
268833.0,goldeneye,1995-11-13,356400000.0,0 days 02:10:00,"Russian, English, Spanish","United States of America, United Kingdom","Thriller, Action Thrillers, Adventure, Action/Adventure, Glamorized Spy Film, Action, Spy",7.2,274808.0,False,1995
43566.0,heat,1995-12-15,187436818.0,0 days 02:50:00,"English, Spanish",United States of America,"Thriller, Crime Fiction, Heist, Psychological thriller, Action/Adventure, Drama, Crime Thriller, Action",8.3,738636.0,True,1995
12555863.0,heat,1995-01-01,2793214.0,0 days 01:32:00,English,United States of America,"Thriller, Crime Fiction, Gangster Film, Action/Adventure, Drama, Crime Thriller, Action",8.3,738636.0,True,1995
3700174.0,jumanji,1995-12-15,262797249.0,0 days 01:44:00,"French, English","United States of America, Japan",,7.1,387992.0,False,1995
399433.0,pocahontas,1995-06-15,346079773.0,0 days 01:31:00,English,United States of America,,6.7,207523.0,False,1995
167857.0,the usual suspects,1995-01-01,23272306.0,0 days 01:48:00,"French, Hungarian language, English, Spanish","United States of America, Germany","Thriller, Ensemble Film, Mystery, Crime Fiction, Crime Thriller, Neo-noir",8.5,1169334.0,True,1995
53085.0,toy story,1995-11-19,361958736.0,0 days 01:17:00,English,United States of America,,8.3,1099057.0,True,1995
637256.0,waterworld,1995-07-28,264218220.0,0 days 02:15:00,English,United States of America,"Thriller, Science Fiction, Adventure, Doomsday film, Apocalyptic and post-apocalyptic fiction, Action",6.3,214659.0,False,1995
3600824.0,a time to kill,1996-07-24,152266007.0,0 days 02:29:00,English,United States of America,"Thriller, Crime Fiction, Drama",7.5,186734.0,False,1996
19161766.0,a time to kill,1996-01-01,,0 days 01:05:00,English,United Kingdom,"Crime Fiction, Drama",7.5,186734.0,False,1996
24759927.0,don't look up,1996-03-02,,,Japanese,,Horror,7.2,624166.0,False,1996
142430.0,fargo,1996-03-08,60611975.0,0 days 01:37:00,English,"United States of America, United Kingdom","Crime Fiction, Thriller, Indie, Drama, Comedy, Black comedy, Neo-noir",8.1,741274.0,True,1996
447299.0,from dusk till dawn,1996-01-19,25836616.0,0 days 01:47:00,"English, Spanish",United States of America,"Crime Fiction, Cult, Horror, Supernatural, Action/Adventure, Satire, Thriller, Horror Comedy, Crime Thriller, Action, Comedy",7.2,348962.0,False,1996
400797.0,happy gilmore,1996-02-16,41205099.0,0 days 01:32:00,English,United States of America,"Sports, Comedy, Slapstick",7.0,257097.0,False,1996
142435.0,jerry maguire,1996-12-13,273552592.0,0 days 02:18:00,"English, American Sign",United States of America,"Romantic comedy, Slice of life story, Comedy-drama, Sports, Drama, Comedy, Romantic drama, Romance Film",7.3,293261.0,False,1996
3565461.0,mars attacks!,1996-12-12,101370000.0,0 days 01:46:00,"French, English",United States of America,"Thriller, Parody, Science Fiction, Ensemble Film, Alien Film, Fantasy, Comedy, Action",6.4,249122.0,False,1996
724258.0,mission: impossible,1996-05-22,457696359.0,0 days 01:50:00,"French, Czech, English",United States of America,"Thriller, Action/Adventure, Action, Spy",7.2,480501.0,False,1996
1055466.0,primal fear,1996-04-03,102616183.0,0 days 02:09:00,English,United States of America,"Thriller, Mystery, Crime Fiction, Drama",7.7,253840.0,False,1996
202652.0,romeo + juliet,1996-11-01,147554999.0,0 days 02:10:00,English,United States of America,"Crime Fiction, Thriller, Romance Film, Drama",6.7,248887.0,False,1996
725103.0,sleepers,1996-10-18,165615285.0,0 days 02:27:00,English,United States of America,"Crime Fiction, Thriller, Period piece, Coming of age, Drama, Courtroom Drama",7.5,242076.0,False,1996
265033.0,space jam,1996-11-10,,0 days 01:23:00,English,United States of America,,6.5,218845.0,False,1996
101954.0,the english patient,1996-11-06,231976425.0,0 days 02:35:00,"Arabic, Italian, German, English","United States of America, United Kingdom","War film, Period piece, Drama, Film adaptation, Romantic drama, Romance Film",7.4,206409.0,False,1996
105434.0,trainspotting,1996-02-23,72000000.0,0 days 01:34:00,English,United Kingdom,"Crime Fiction, Buddy film, Indie, Comedy-drama, Addiction Drama, Cult, Drama, Comedy, Film adaptation, Black comedy",8.1,739518.0,True,1996
8930957.0,twister,1996-01-01,,0 days 01:33:00,English,United States of America,"Black comedy, Film adaptation, Drama, Comedy, Indie",6.5,239559.0,False,1996
303933.0,twister,1996-05-10,494471524.0,0 days 01:53:00,English,United States of America,"Action/Adventure, Disaster",6.5,239559.0,False,1996
11081144.0,12 angry men,1997-08-17,,0 days 01:57:00,English,United States of America,Drama,9.0,897199.0,True,1997
1995696.0,donnie brasco,1997-02-28,,0 days 02:06:00,"Japanese, Italian, English",United States of America,"Crime Fiction, Thriller, Biography, Gangster Film, Crime Drama, Period piece, Drama",7.7,339315.0,True,1997
33828691.0,downfall,1997-09-13,,0 days 01:45:00,,South Korea,Drama,8.2,382516.0,True,1997
648921.0,face/off,1997-06-27,245676146.0,0 days 02:20:00,"Latin, English",United States of America,"Thriller, Crime Fiction, Tragedy, Chase Movie, Science Fiction, Action Thrillers, Action",7.3,409216.0,False,1997
42886.0,gattaca,1997-09-07,12532777.0,0 days 01:48:00,"Esperanto, English",United States of America,"Thriller, Science Fiction, Future noir, Drama, Film noir, Romance Film, Dystopia",7.7,330614.0,True,1997
