Wikipedia ID,Movie Name,Year,Character Name,Count,Full name,Normalized_name,Mean Difference,Influenced
198313,willow,1988,Raziel,3,Fin Raziel,RAZIEL,15.666666666666668,0
30273553,drive,2011,Benicio,6,Benicio,BENICIO,15.566666666666663,0
31186339,the hunger games,2012,Rue,2,Rue,RUE,15.5,0
204019,notting hill,1999,Spike,4,Spike,SPIKE,15.499999999999998,1
99454,patton,1970,Rommel,4,Erwin Rommel,ROMMEL,15.333333333333332,0
5676692,iron man,2008,Rhodes,3,James Rhodes,RHODES,15.333333333333332,0
11077335,doctor zhivago,1965,Yuri,2,Yuri Zhivago,YURI,15.333333333333332,0
97758,doctor zhivago,1965,Yuri,5,Yuri Andreyevich Zhivago,YURI,15.333333333333332,0
239587,finding nemo,2003,Darla,2,Darla,DARLA,15.299999999999997,0
145892,28 days later,2002,Farrell,4,a Sergeant Farrell,FARRELL,15.2,1
39311,jfk,1991,Harvey,8,Lee Harvey Oswald,HARVEY,15.099999999999994,0
25862453,the amazing spider-man,2012,Gwen,3,Gwen,GWEN,14.633333333333354,0
68245,bonnie and clyde,1967,Buck,2,Buck,BUCK,14.633333333333333,1
725103,sleepers,1996,King,2,King Benny,KING,14.566666666666663,0
6816597,la notte,1961,Valentina,4,Valentina Gherardini,VALENTINA,14.166666666666671,1
473273,jurassic park iii,2001,Nash,2,Nash,NASH,14.166666666666657,0
3569822,a beautiful mind,2001,Nash,13,John Nash,NASH,14.166666666666657,0
73170,aladdin,1992,Abu,4,Abu bites,ABU,13.8,0
6722354,the secret of my success,1965,Tate,10,Arthur Tate,TATE,13.8,0
1949083,the cincinnati kid,1965,Slade,4,William Jefferson Slade,SLADE,13.733333333333333,0
198313,willow,1988,Willow,11,Willow Ufgood,WILLOW,13.666666666666664,0
707808,snatch,2000,Vinny,3,Vinny,VINNY,13.666666666666664,0
451866,mission: impossible ii,2000,Ambrose,16,Sean Ambrose,AMBROSE,13.5,0
2969247,quantum of solace,2008,Yusef,3,Yusef Kabira,YUSEF,13.400000000000006,0
25920477,source code,2011,Colter,21,Colter Stevens,COLTER,13.400000000000006,0
17917662,the notebook,2004,Hamilton,30,Allie Hamilton,HAMILTON,13.399999999999999,0
35919373,from here to eternity,1979,Judson,2,Fatso Judson,JUDSON,13.36666666666666,0
620034,predator 2,1990,King,2,King Willie,KING,13.3,0
1059701,superman iii,1983,Webster,12,Ross Webster,WEBSTER,13.26666666666667,0
11014779,8 mile,2002,Smith,25,Jimmy Smith,SMITH,13.266666666666666,0
10507423,marathon man,1976,Elsa,7,Elsa Opel,ELSA,13.200000000000045,0
53085,toy story,1995,Sid,5,Sid Phillips,SID,13.166666666666668,1
1519783,fantastic four,2005,von,13,Victor von Doom,VON,13.166666666666664,0
235418,lethal weapon,1987,Rianne,5,Rianne,RIANNE,13.133333333333333,0
76018,who framed roger rabbit,1988,Teddy,3,Teddy,TEDDY,13.033333333333303,0
44122,american beauty,1999,Jane,5,Angela tell Jane,JANE,12.899999999999977,0
101899,deliverance,1972,Drew,6,Drew,DREW,12.866666666666674,0
2492199,winter light,1963,Fredrik,3,Fredrik,FREDRIK,12.666666666666668,0
349941,being john malkovich,1999,Lotte,7,Lotte,LOTTE,12.666666666666664,0
3700174,jumanji,1995,Bentley,6,Carl Bentley,BENTLEY,12.666666666666664,0
702117,spider-man 3,2007,Watson,9,Mary Jane Watson,WATSON,12.666666666666664,0
324616,my cousin vinny,1992,Vinny,29,Vinny,VINNY,12.6,0
9378717,the spy who came in from the cold,1965,Alec,15,Alec Leamas,ALEC,12.566666666666677,0
1854000,the bourne ultimatum,2007,Daniels,6,Neal Daniels,DANIELS,12.5,0
10457303,the conformist,1970,Marcello,5,Marcello Clerici,MARCELLO,12.466666666666661,0
1485962,the mask,1994,Tyrell,14,Dorian Tyrell,TYRELL,12.433333333333394,0
101914,dog day afternoon,1975,Sonny,33,Sonny,SONNY,12.266666666666652,0
999394,pirates of the caribbean: dead man's chest,2006,Sparrow,2,Jack Sparrow,SPARROW,12.166666666666668,0
922084,legend,1985,Lili,7,Lili,LILI,12.133333333333333,0
2270205,viridiana,1961,Lucia,2,Lucia,LUCIA,12.0,0
268833,goldeneye,1995,Xenia,3,Xenia Onatopp,XENIA,12.0,0
633052,inglourious basterds,2009,Aldo,8,Aldo Raine,ALDO,11.933333333333337,0
29769807,joker,2012,Agastya,6,Agastya,AGASTYA,11.833333333333336,0
77744,wayne's world,1992,Garth,13,Garth Algar,GARTH,11.666666666666671,0
87983,stand by me,1986,Hogan,2,Charlie Hogan,HOGAN,11.666666666666668,1
26999426,captain america: the first avenger,2011,Stark,2,Howard Stark,STARK,11.600000000000001,0
22144721,iron man 2,2010,Anton,15,Anton Vanko,ANTON,11.5,0
41528,forrest gump,1994,Blue,3,"Benjamin Buford ""Bubba"" Blue",BLUE,11.466666666666669,1
17298593,mission: impossible – ghost protocol,2011,Benji,7,Benji Dunn,BENJI,11.433333333333337,0
342556,they live,1988,Thompson,4,Holly Thompson,THOMPSON,11.433333333333332,0
219712,final destination,2000,Chaney,3,Terry Chaney,CHANEY,11.066666666666663,0
1930290,barbarella,1968,Durand,2,Durand Durand,DURAND,11.0,0
706878,the last boy scout,1991,Milo,34,Joe knocks Milo,MILO,11.0,0
1930290,barbarella,1968,Durand,2,Durand Durand,DURAND,11.0,0
2750041,memento,2000,Sammy,6,Sammy Jankis,SAMMY,11.0,0
8481,dressed to kill,1980,Liz,8,Liz Blake,LIZ,10.899999999999999,0
707808,snatch,2000,Franky,11,Franky,FRANKY,10.899999999999999,0
331586,crocodile dundee,1986,Mick,4,Mick,MICK,10.866666666666664,0
870946,the bourne supremacy,2004,Kirill,9,Kirill,KIRILL,10.833333333333332,0
171623,training day,2001,Alonzo,2,Alonzo,ALONZO,10.833333333333314,0
301574,the little mermaid,1989,King,2,King Triton,KING,10.7,0
3217,army of darkness,1992,Ash,7,Ash Williams,ASH,10.666666666666666,0
179825,top gun,1986,Duke,2,Duke Mitchell,DUKE,10.666666666666664,0
54173,pulp fiction,1994,Honey,3,Honey Bunny,HONEY,10.566666666666668,0
196176,straw dogs,1971,Niles,4,Henry Niles,NILES,10.566666666666663,0
7024876,hello dolly!,1969,Tucker,12,Barnaby Tucker,TUCKER,10.433333333333337,0
481649,basic instinct,1992,Curran,33,Nick Curran,CURRAN,10.433333333333337,0
171623,training day,2001,Hoyt,12,Jake Hoyt,HOYT,10.4,1
503573,dazed and confused,1993,Kerr,2,Simone Kerr,KERR,10.166666666666668,0
75270,the outlaw josey wales,1976,Josey,2,Josey Wales,JOSEY,10.0,0
2021400,the 40-year-old virgin,2005,Andy,36,Andy Stitzer,ANDY,9.966666666666697,0
97646,die hard,1988,Kristoff,2,knocks Kristoff,KRISTOFF,9.866666666666667,0
13950959,shutter island,2010,Daniels,11,Daniels,DANIELS,9.833333333333332,0
407178,the day after tomorrow,2004,Becker,3,Raymond Becker,BECKER,9.833333333333332,1
6446044,for your eyes only,1981,Aris,5,Aris Kristatos,ARIS,9.666666666666668,0
1485962,the mask,1994,Brandt,2,Peggy Brandt,BRANDT,9.5,0
982180,robin hood,1973,Prince,16,Prince John's,PRINCE,9.466666666666661,0
2312056,pride & prejudice,2005,Bennet,6,Bennet,BENNET,9.433333333333337,0
17016725,gran torino,2008,Walt,17,Walt Kowalski,WALT,9.4,0
74537,brazil,1985,Layton,7,Jill Layton,LAYTON,9.333333333333336,0
210219,irma la douce,1963,la,15,Irma la Douce,LA,9.333333333333334,0
73170,aladdin,1992,Jafar,2,Jafar,JAFAR,9.3,0
65834,schindler's list,1993,Amon,5,Amon Goeth,AMON,9.26666666666667,0
25506,raging bull,1980,Robinson,4,Sugar Ray Robinson,ROBINSON,9.266666666666666,0
920296,somewhere in time,1980,Robinson,5,William Fawcett Robinson,ROBINSON,9.266666666666666,0
27279709,rise of the planet of the apes,2011,Franklin,2,Robert Franklin,FRANKLIN,9.233333333333348,0
231829,magnolia,1999,Smith,6,Donnie Smith,SMITH,9.2,0
30007,the matrix,1999,Smith,5,Smith,SMITH,9.2,0
8930957,twister,1996,Maureen,8,Maureen,MAUREEN,9.066666666666606,0
6446071,from russia with love,1963,Tatiana,4,Tatiana Romanova,TATIANA,9.0,0
303928,escape from the planet of the apes,1971,Milo,5,Milo,MILO,9.0,0
11945073,hera pheri,1976,Ajay,2,Ajay,AJAY,8.8,0
42147,midnight cowboy,1969,Enrico,15,"Enrico ""Ratso"" Rizzo",ENRICO,8.733333333333334,0
5476946,the incredible hulk,2008,Banner,12,Bruce Banner,BANNER,8.666666666666668,0
265891,the great race,1965,Maximilian,3,Maximilian Meen,MAXIMILIAN,8.666666666666668,0
633052,inglourious basterds,2009,Raine,8,Aldo Raine,RAINE,8.5,0
230481,predator,1987,Mac,2,Mac Eliot,MAC,8.366666666666667,0
605939,akira,1988,Akira,9,awaken Akira,AKIRA,8.299999999999997,0
537416,ace ventura: when nature calls,1995,Ace,4,Ace Ventura,ACE,8.266666666666666,0
210998,the matrix revolutions,2003,Bane,6,Bane,BANE,8.166666666666668,0
123417,the matrix reloaded,2003,Bane,4,Bane,BANE,8.166666666666668,0
50793,star wars episode i: the phantom menace,1999,Queen,6,Queen Amidala,QUEEN,8.166666666666664,0
676909,the terminal,2004,Dixon,8,Frank Dixon,DIXON,8.166666666666664,0
695780,casino,1995,Frankie,2,Frankie Marino,FRANKIE,8.100000000000023,0
75222,spaceballs,1987,Lone,12,Lone Starr,LONE,7.966666666666669,0
870946,the bourne supremacy,2004,Abbott,8,Ward Abbott,ABBOTT,7.833333333333334,1
142457,l.a. confidential,1997,Bracken,2,Lynn Bracken,BRACKEN,7.7333333333333325,0
142417,apollo 13,1995,Odyssey,3,Odyssey,ODYSSEY,7.7333333333333325,0
230481,predator,1987,Eliot,2,Mac Eliot,ELIOT,7.700000000000003,0
3071743,star trek,2009,Vega,2,Delta Vega,VEGA,7.699999999999999,0
11014779,8 mile,2002,Papa,5,Papa Doc,PAPA,7.666666666666668,0
54173,pulp fiction,1994,Wolf,3,Winston Wolf,WOLF,7.666666666666666,0
19479460,x-men,2000,Grey,3,Jean Grey,GREY,7.666666666666664,0
619728,tangled,2010,Rider,26,Flynn Rider,RIDER,7.600000000000001,0
3903364,howl's moving castle,2004,Suliman,3,Suliman,SULIMAN,7.6,0
28648635,x-men: first class,2011,Shaw,11,Sebastian Shaw,SHAW,7.599999999999998,0
441315,true romance,1993,Elvis,2,Elvis Presley,ELVIS,7.566666666666663,0
3569822,a beautiful mind,2001,Hansen,4,Martin Hansen,HANSEN,7.433333333333332,0
362719,superman,1978,Lane,2,Lois Lane,LANE,7.400000000000006,0
460052,mystic river,2003,Dave,21,Dave Boyle,DAVE,7.366666666666674,0
54166,indiana jones and the raiders of the lost ark,1981,René,2,René Belloq,RENE,7.2333333333333485,0
448735,elf,2003,Wells,3,Susan Wells,WELLS,7.2333333333333325,1
511228,the poseidon adventure,1972,Manny,4,Manny Rosen,MANNY,7.133333333333336,1
10487,evil dead ii,1987,Williams,10,Ash Williams,WILLIAMS,7.100000000000001,0
1411169,andrei rublev,1966,Andrei,38,Andrei Rublev's,ANDREI,7.066666666666668,1
155997,boyz n the hood,1991,Baker,6,"Darrin ""Doughboy"" Baker",BAKER,7.033333333333331,0
237303,bruce almighty,2003,Baxter,5,Evan Baxter,BAXTER,7.0,0
858575,harry potter and the half-blood prince,2009,Bellatrix,2,Bellatrix Lestrange's,BELLATRIX,7.0,0
726161,the jungle book,1994,Khan,7,Shere Khan,KHAN,6.833333333333333,0
15693005,soul,1981,Viktoria,2,Viktoria Svobodina,VIKTORIA,6.666666666666668,0
39311,jfk,1991,Liz,3,Liz,LIZ,6.633333333333326,0
2466773,the godfather,1972,Adams,4,Kay Adams,ADAMS,6.6,0
3071743,star trek,2009,Pike,2,Christopher Pike,PIKE,6.5,0
146947,spider-man,2002,Watson,11,Mary Jane Watson,WATSON,6.466666666666669,0
22216,"o brother, where art thou?",2000,Johnson,5,Tommy Johnson,JOHNSON,6.400000000000006,0
31941988,harry potter and the deathly hallows – part 2,2011,Harry,32,Harry Potter,HARRY,6.233333333332666,0
612052,spider-man 2,2004,Watson,9,Mary Jane Watson,WATSON,6.166666666666668,0
377287,the party,1968,Monet,10,Michèle Monet,MONET,6.133333333333333,0
236691,cabaret,1972,Maximilian,8,Maximilian von Heune,MAXIMILIAN,6.100000000000001,0
471370,an american werewolf in london,1981,Price,2,Alex Price,PRICE,6.066666666666668,0
448735,elf,2003,Buddy,3,Buddy,BUDDY,6.066666666666663,1
3947,blue velvet,1986,Williams,2,Detective Williams,WILLIAMS,6.0333333333333385,0
161897,cool hand luke,1967,Jackson,2,Lucas Jackson,JACKSON,5.900000000000006,0
407288,2 fast 2 furious,2003,Pearce,3,Roman Pearce,PEARCE,5.899999999999999,0
68485,jurassic park,1993,Tim,5,Tim,TIM,5.866666666666646,0
10193,enter the dragon,1973,Mei,3,Mei Ling,MEI,5.833333333333334,0
399433,pocahontas,1995,Smith,2,John Smith,SMITH,5.833333333333332,0
68374,true lies,1994,Juno,4,Juno Skinner,JUNO,5.8,0
62440,the sting,1973,Shaw,3,Shaw,SHAW,5.7666666666666675,0
1345521,high plains drifter,1973,Shaw,3,Shaw,SHAW,5.7666666666666675,0
899442,charade,1963,Bartholomew,4,Hamilton Bartholomew,BARTHOLOMEW,5.666666666666671,0
352795,jaws 2,1978,Peterson,2,Len Peterson,PETERSON,5.666666666666668,0
963986,the bourne identity,2002,Abbott,3,Abbott,ABBOTT,5.666666666666667,1
605939,akira,1988,Kaori,3,Kaori,KAORI,5.666666666666666,0
179044,the jerk,1979,Navin,18,Navin R. Johnson,NAVIN,5.533333333333333,0
308898,a fish called wanda,1988,Otto,13,Otto want George,OTTO,5.5,0
74930,manhattan,1979,Yale,6,Mary to Yale,YALE,5.5,0
4227,barry lyndon,1975,Redmond,20,Means Redmond Barry,REDMOND,5.5,0
10507423,marathon man,1976,Levy,32,"Thomas ""Babe"" Levy  is",LEVY,5.4,0
146947,spider-man,2002,Jane,11,Mary Jane Watson,JANE,5.399999999999977,0
14941280,ratatouille,2007,Django,2,Django,DJANGO,5.366666666666667,0
337740,bram stoker's dracula,1992,Quincey,5,Quincey Morris,QUINCEY,5.333333333333336,0
6804043,gladiator,2000,Romano,11,Romano,ROMANO,5.333333333333334,0
174251,the lord of the rings: the return of the king,2003,Aragorn,3,Aragorn,ARAGORN,5.333333333333334,0
105434,trainspotting,1996,Lizzy,3,Lizzy,LIZZY,5.333333333333333,0
5676692,iron man,2008,Man,2,Iron Man,MAN,5.333333333333333,0
583932,a view to a kill,1985,Sutton,3,Stacey Sutton,SUTTON,5.333333333333333,0
22144721,iron man 2,2010,Man,3,Iron Man,MAN,5.300000000000001,0
3837,blazing saddles,1974,Lamarr,8,Hedley Lamarr,LAMARR,5.299999999999997,0
2829485,the neverending story,1984,Bastian,6,Bastian Bux,BASTIAN,5.25,0
30382519,frozen,2010,Gigi,3,Gigi,GIGI,5.233333333333334,0
32252,unbreakable,2000,Price,7,Elijah Price,PRICE,5.100000000000001,0
331586,crocodile dundee,1986,Charlton,4,Sue Charlton,CHARLTON,5.066666666666663,0
336808,ace ventura: pet detective,1994,Ace,3,Ace Ventura,ACE,5.0333333333333385,0
31557,"the good, the bad and the ugly",1966,Stevens,4,Stevens,STEVENS,5.033333333333333,0
161912,true grit,1969,La,11,La Boeuf,LA,5.033333333333331,0
146947,spider-man,2002,Daily,12,Spider-Man to Daily Bugle,DAILY,5.0,0
1277918,charlie and the chocolate factory,2005,Wilbur,5,Wilbur Wonka,WILBUR,5.0,0
684771,enemy of the state,1998,Banks,3,Rachel Banks,BANKS,5.0,0
583012,rambo: first blood part ii,1985,Rambo,12,John Rambo,RAMBO,4.833333333333334,0
31775043,prometheus,2012,Shaw,10,Elizabeth Shaw,SHAW,4.800000000000001,0
55601,sleepy hollow,1999,Lady,2,Lady Van Tassel,LADY,4.7333333333333325,0
1659954,a clockwork orange,1971,Ludwig,3,Ludwig van Beethoven,LUDWIG,4.6,0
676909,the terminal,2004,Benny,3,Benny Golson,BENNY,4.599999999999994,0
250699,excalibur,1981,Lancelot,2,Lancelot,LANCELOT,4.500000000000001,0
8695,dr. strangelove or: how i learned to stop worrying and love the bomb,1964,Alexei,4,Alexei de Sadeski,ALEXEI,4.5,0
293524,beetlejuice,1988,Maitland,3,Adam Maitland,MAITLAND,4.5,0
3261733,pan's labyrinth,2006,Ofelia,13,Ofelia,OFELIA,4.433333333333337,0
451062,the dead zone,1983,Smith,13,Johnny Smith,SMITH,4.433333333333334,0
5476946,the incredible hulk,2008,Blue,2,Blue,BLUE,4.366666666666667,0
33502433,the silver linings playbook,2012,Pat,5,Pat Solatano,PAT,4.333333333333333,0
99123,speed,1994,Traven,35,Jack Traven,TRAVEN,4.333333333333332,0
75270,the outlaw josey wales,1976,Terrill,2,Captain Terrill,TERRILL,4.266666666666666,0
933321,kelly's heroes,1970,Colt,2,Colt,COLT,4.233333333333334,1
633052,inglourious basterds,2009,von,5,Bridget von Hammersmark,VON,4.200000000000003,0
633052,inglourious basterds,2009,von,2,von Hammersmark's,VON,4.200000000000003,0
3793631,children of men,2006,Faron,15,Theo Faron,FARON,4.166666666666666,1
481649,basic instinct,1992,Garner,15,Beth Garner,GARNER,4.133333333333335,1
106117,thelma & louise,1991,Lennox,4,Jimmy Lennox,LENNOX,4.133333333333335,0
88326,ferris bueller's day off,1986,Peterson,3,Sloane Peterson,PETERSON,4.133333333333333,0
6446062,moonraker,1979,Chang,3,Chang,CHANG,4.066666666666667,0
2436406,48 hrs.,1982,Hammond,34,Reggie Hammond,HAMMOND,4.0,0
8656796,fiddler on the roof,1971,Lazar,5,Lazar Wolf's,LAZAR,4.0,0
145892,28 days later,2002,a,4,a Sergeant Farrell,A,4.0,0
97758,doctor zhivago,1965,Katya,2,Katya,KATYA,4.0,0
10645970,rocky,1981,Shankar,3,Shankar,SHANKAR,4.0,0
667371,harry potter and the prisoner of azkaban,2004,a,30,Harry a Firebolt,A,4.0,0
28648635,x-men: first class,2011,Klaus,4,Klaus Schmidt,KLAUS,4.0,0
3793631,children of men,2006,Syd,2,Syd,SYD,4.0,0
697113,big trouble in little china,1986,the,3,the Chang Sing,THE,4.0,0
468293,philadelphia,1993,Beckett,17,Andrew Beckett,BECKETT,4.0,0
5842075,fear and loathing in las vegas,1998,Raoul,10,Raoul Duke,RAOUL,3.866666666666667,1
453236,fast times at ridgemont high,1982,Hamilton,7,Brad Hamilton,HAMILTON,3.8333333333333357,0
34344124,terminator 2: judgment day,1991,Dyson,4,Miles Dyson,DYSON,3.833333333333334,1
179351,one hundred and one dalmatians,1961,De,2,Cruella De Vil,DE,3.833333333333334,0
17049621,the andromeda strain,1971,Nash,2,Jack Nash,NASH,3.833333333333332,0
4608223,west side story,1961,Bernardo,22,Bernardo Nuñez,BERNARDO,3.8333333333333286,1
2492199,winter light,1963,Tomas,16,Tomas,TOMAS,3.8333333333333144,0
5676692,iron man,2008,Coulson,2,Phil Coulson,COULSON,3.8,0
20669,my neighbor totoro,1988,Mei,10,Mei,MEI,3.7666666666666675,0
30582,the sixth sense,1999,Collins,8,Kyra Collins,COLLINS,3.7666666666666657,0
3920193,no country for old men,2007,Moss,8,Llewelyn Moss,MOSS,3.75,0
43566,heat,1995,Marciano,2,Alan Marciano,MARCIANO,3.7333333333333343,0
525113,tombstone,1993,Marcus,6,Josephine Marcus,MARCUS,3.7333333333326664,0
7024876,hello dolly!,1969,Barnaby,12,Barnaby Tucker,BARNABY,3.666666666666667,0
51906,breakfast at tiffany's,1961,Silva,5,José da Silva Pereira,SILVA,3.666666666666666,0
920613,cars,2006,Carrera,2,Sally Carrera,CARRERA,3.6333333333333346,0
347000,suspiria,1977,Markos,2,Helena Markos,MARKOS,3.6333333333333337,0
24653,princess mononoke,1997,Lady,3,Lady Eboshi,LADY,3.5333333333333314,0
352795,jaws 2,1978,Andrews,3,Tom Andrews,ANDREWS,3.500000000000001,1
15593618,taken,2009,Mills,26,Bryan Mills,MILLS,3.5,0
3700174,jumanji,1995,Shepherd,8,Peter Shepherd,SHEPHERD,3.5,0
702117,spider-man 3,2007,Osborn,14,Harry Osborn,OSBORN,3.5,0
155997,boyz n the hood,1991,Devereaux,2,Reva Devereaux,DEVEREAUX,3.5,0
612052,spider-man 2,2004,Doc,5,Doc Ock,DOC,3.466666666666666,0
605939,akira,1988,Kei,9,Saving Kei,KEI,3.3666666666666663,0
3217,army of darkness,1992,Williams,7,Ash Williams,WILLIAMS,3.3333333333333357,0
697113,big trouble in little china,1986,Chang,3,the Chang Sing,CHANG,3.333333333333334,0
142417,apollo 13,1995,Moon,3,Moon,MOON,3.333333333333333,0
12555863,heat,1995,DeMarco,42,"Danny"" DeMarco",DEMARCO,3.3000000000000114,0
88326,ferris bueller's day off,1986,Ferris,24,Ferris Bueller,FERRIS,3.3000000000000007,0
620034,predator 2,1990,Cantrell,4,Leona Cantrell,CANTRELL,3.2666666666666657,0
19479460,x-men,2000,Rogue,5,Rogue,ROGUE,3.25,0
6446044,for your eyes only,1981,Bibi,2,Bibi Dahl,BIBI,3.25,0
1854000,the bourne ultimatum,2007,Webb,2,David Webb,WEBB,3.25,0
431014,big fish,2003,Winslow,4,Norther Winslow,WINSLOW,3.1999999999999993,0
6984559,the guns of navarone,1961,Miller,10,Corporal Miller,MILLER,3.166666666666668,0
21282769,kick-ass,2010,Red,2,Red Mist,RED,3.166666666666666,0
55720,mulan,1998,Li,11,Li Shang's,LI,3.166666666666666,0
129644,the godfather part iii,1990,Neri,3,Al Neri,NERI,3.166666666666666,0
982180,robin hood,1973,Lady,2,Lady Kluck,LADY,3.083333333333334,0
670407,harry potter and the order of the phoenix,2007,Ginny,2,Ginny,GINNY,3.0666666666666664,0
75261,national lampoon's animal house,1978,Omega,2,Omega Theta Pi House's,OMEGA,3.0,0
74830,jaws,1975,Quint,3,Quint,QUINT,3.0,0
202652,romeo + juliet,1996,Montague,5,Caroline Montague,MONTAGUE,3.0,0
29075630,the dark knight rises,2012,Ra,3,Ra,RA,3.0,0
320401,barton fink,1991,Coen,5,Coen,COEN,3.0,0
460442,a bug's life,1998,Queen,3,Queen,QUEEN,3.0,0
167599,men in black,1997,Zed,2,Zed,ZED,3.0,0
350629,altered states,1980,Jessup,2,Edward Jessup,JESSUP,3.0,0
68485,jurassic park,1993,Hammond,2,John Hammond,HAMMOND,3.0,0
382387,gremlins,1984,Hanson,2,Hanson,HANSON,3.0,0
648216,sholay,1975,Radha,3,Radha,RADHA,2.999999999999999,1
335298,toy story 2,1999,Rex,2,Rex,REX,2.9000000000000057,0
155997,boyz n the hood,1991,Styles,2,Furious Styles,STYLES,2.833333333333334,0
583932,a view to a kill,1985,Achille,2,Achille Aubergine,ACHILLE,2.833333333333333,0
456587,videodrome,1983,Renn,21,Max Renn,RENN,2.8,0
15233369,slumdog millionaire,2008,Latika,2,Latika,LATIKA,2.75,0
17016725,gran torino,2008,Thao,13,Thao Vang Lor,THAO,2.7333333333333343,0
23270459,inception,2010,Browning,3,Peter Browning,BROWNING,2.666666666666667,0
24480838,black swan,2010,Macintyre,3,Beth Macintyre,MACINTYRE,2.666666666666667,0
76630,the wild bunch,1969,Deke,7,Deke Thornton,DEKE,2.666666666666667,0
3565461,mars attacks!,1996,Kessler,2,Donald Kessler,KESSLER,2.666666666666667,0
398934,10 things i hate about you,1999,Verona,14,Patrick Verona,VERONA,2.666666666666666,0
205013,ghostbusters,1984,Tully,3,Louis Tully,TULLY,2.5999999999999996,0
1854000,the bourne ultimatum,2007,Paz,4,Paz,PAZ,2.583333333333334,0
158052,"aguirre, the wrath of god",1972,Gaspar,2,Gaspar de Carvajal,GASPAR,2.5,0
29942,the graduate,1967,Robinson,12,Robinson,ROBINSON,2.5,0
1059701,superman iii,1983,Lang,6,Lana Lang,LANG,2.416666666666666,0
656608,what's eating gilbert grape,1993,Arnie,22,Arnie,ARNIE,2.4000000000000004,0
2312056,pride & prejudice,2005,Lady,3,Lady Catherine's,LADY,2.3999999999999986,0
2312056,pride & prejudice,2005,Lady,2,Lady Catherine de Bourgh,LADY,2.3999999999999986,0
1397377,"planes, trains and automobiles",1987,Del,7,Del,DEL,2.3999999999999986,0
2465797,300,2006,Queen,2,Queen Gorgo,QUEEN,2.3333333333333357,0
1160412,rambo iii,1988,Mousa,4,Mousa Ghanin,MOUSA,2.333333333333334,0
70091,spirited away,2001,Chihiro,9,Chihiro Ogino,CHIHIRO,2.333333333333334,0
97646,die hard,1988,Powell,5,Al Powell,POWELL,2.333333333333333,0
448385,blowup,1966,Bailey,2,David Bailey,BAILEY,2.333333333333332,0
4549625,the silence,1963,Johan,9,Johan,JOHAN,2.3333333333333286,1
91133,the karate kid,1984,Brown,3,Bobby Brown,BROWN,2.25,0
68245,bonnie and clyde,1967,Parker,9,Bonnie Parker,PARKER,2.2333333333333343,1
667945,persona,1966,Elisabet,5,Elisabet Vogler,ELISABET,2.2333333333333307,0
1213838,toy story 3,2010,Barbie,2,Barbie,BARBIE,2.2333333333333307,0
2251266,ocean's eleven,2001,Benedict,20,Terry Benedict,BENEDICT,2.1999999999999886,0
105872,clueless,1995,Frasier,11,Tai Frasier,FRASIER,2.166666666666666,1
30582,the sixth sense,1999,Gray,4,Vincent Gray,GRAY,2.1666666666666643,0
7074043,misery,1990,Buster,2,Buster,BUSTER,2.0999999999999996,0
920613,cars,2006,Doc,7,Doc Hudson,DOC,2.033333333333334,0
525113,tombstone,1993,Doc,8,Doc Holliday,DOC,2.0,0
2162986,the pursuit of happyness,2006,Gardner,13,Chris Gardner,GARDNER,2.0,0
23487440,alien,1979,Ash,4,Ash,ASH,2.0,0
321496,pirates of the caribbean: the curse of the black pearl,2003,Sparrow,33,Jack Sparrow,SPARROW,2.0,0
667194,american gigolo,1980,Stratton,4,Michelle Stratton,STRATTON,2.0,0
697113,big trouble in little china,1986,Sing,3,the Chang Sing,SING,2.0,0
443972,hook,1991,Darling,4,Wendy Darling,DARLING,1.9666666666666668,0
267848,scarface,1983,Manny,29,Manny kills Frank,MANNY,1.9666666666666615,0
481649,basic instinct,1992,Gus,11,Gus Moran,GUS,1.9333333333333371,1
174251,the lord of the rings: the return of the king,2003,Merry,2,Merry,MERRY,1.9333333333333336,0
76630,the wild bunch,1969,Dutch,5,Dutch Engstrom,DUTCH,1.9333333333333336,0
42313,the wicker man,1973,Rowan,8,Rowan Morrison's,ROWAN,1.916666666666666,0
23487440,alien,1979,Kane,6,Kane,KANE,1.8999999999999986,0
434089,the man who shot liberty valance,1962,Liberty,6,Liberty Valance,LIBERTY,1.833333333333333,0
97758,doctor zhivago,1965,Pasha,7,Pasha Antipov,PASHA,1.7999999999999998,0
1399119,assault on precinct 13,1976,Anderson,4,Anderson,ANDERSON,1.7666666666666657,0
25652572,mulan,1998,Wei,6,Wei,WEI,1.7333333333333343,0
2046252,le samouraï,1967,Rey,2,Rey,REY,1.7333333333333343,0
11942501,tropic thunder,2008,Les,5,Les Grossman,LES,1.7000000000000002,0
5587473,aladdin,1992,Roc,2,Roc,ROC,1.666666666666667,0
68245,bonnie and clyde,1967,Moss,2,C.W. Moss,MOSS,1.666666666666667,0
697113,big trouble in little china,1986,Yin,7,Miao Yin,YIN,1.6666666666666667,0
5016250,watchmen,2009,Manhattan,9,Manhattan,MANHATTAN,1.6500000000000004,0
433414,tremors,1990,Chang,4,Walter Chang,CHANG,1.6333333333333346,0
11014779,8 mile,2002,Doc,5,Papa Doc,DOC,1.6333333333333329,0
1287385,million dollar baby,2004,Mickey,2,Mickey Mack,MICKEY,1.6333333333333258,0
460052,mystic river,2003,Ray,4,Silent Ray,RAY,1.6000000000000227,0
